User Parameter [0x2201/31],,User Parameter [0x2201/99],,User Parameter [0x2201/20],,User Parameter [0x2201/93],,User Parameter [0x2201/97],,User Parameter [0x2201/1],,1: PO_BUSMOD_VALUE [0x4C01/2],,1: PO_BUSMOD_VALUE [0x4C01/5],,1: PO_BUSMOD_VALUE [0x4C01/6],,1: PO_BUSMOD_VALUE [0x4C01/3],,User Parameter [0x2201/69],,1: PO_BUSMOD_VALUE [0x4C01/7],,1: PO_BUSMOD_VALUE [0x4C01/8],
             9,9,             9,1,             9,0,             9,1052,             9,36139,             9,-560,             9,1060,             9,865,             9,27981,             9,0,             9,18000,             9,1084,             9,0
            10,10,            10,1,            10,0,            10,1054,            10,39968,            10,-560,            10,1060,            10,865,            10,27981,            10,0,            10,18000,            10,1084,            10,0
            11,11,            11,1,            11,0,            11,1057,            11,43607,            11,-560,            11,1060,            11,865,            11,27981,            11,0,            11,18000,            11,1084,            11,0
            12,12,            12,1,            12,0,            12,1061,            12,47002,            12,-560,            12,1060,            12,865,            12,27981,            12,0,            12,18000,            12,1084,            12,0
            13,13,            13,1,            13,0,            13,1064,            13,50103,            13,-560,            13,1060,            13,865,            13,27981,            13,0,            13,18000,            13,1084,            13,0
            14,14,            14,1,            14,0,            14,1068,            14,52861,            14,-560,            14,1060,            14,865,            14,27981,            14,0,            14,18000,            14,1084,            14,0
            15,15,            15,1,            15,0,            15,1071,            15,55232,            15,-560,            15,1060,            15,865,            15,27981,            15,0,            15,18000,            15,1084,            15,0
            16,16,            16,1,            16,0,            16,1075,            16,57178,            16,-560,            16,1060,            16,865,            16,27981,            16,0,            16,18000,            16,1084,            16,0
            17,17,            17,1,            17,0,            17,1079,            17,58662,            17,-560,            17,1060,            17,865,            17,27981,            17,0,            17,18000,            17,1084,            17,0
            18,18,            18,1,            18,0,            18,1083,            18,59659,            18,-560,            18,1060,            18,865,            18,27981,            18,0,            18,18000,            18,1084,            18,0
            19,19,            19,1,            19,0,            19,1087,            19,60145,            19,-560,            19,1061,            19,865,            19,27981,            19,0,            19,18000,            19,1084,            19,0
            20,20,            20,1,            20,0,            20,1092,            20,60107,            20,-460,            20,1061,            20,865,            20,27981,            20,0,            20,18000,            20,1084,            20,0
            21,21,            21,1,            21,0,            21,1096,            21,59536,            21,-460,            21,1061,            21,865,            21,27981,            21,0,            21,18000,            21,1084,            21,0
            22,22,            22,1,            22,0,            22,1100,            22,58435,            22,-460,            22,1061,            22,865,            22,27981,            22,0,            22,18000,            22,1084,            22,0
            23,23,            23,1,            23,0,            23,1103,            23,56811,            23,-460,            23,1061,            23,865,            23,27981,            23,0,            23,18000,            23,1084,            23,0
            24,24,            24,1,            24,0,            24,1107,            24,54681,            24,-460,            24,1061,            24,865,            24,27981,            24,0,            24,18000,            24,1084,            24,0
            25,25,            25,1,            25,0,            25,1111,            25,52069,            25,-460,            25,1061,            25,865,            25,27981,            25,0,            25,18000,            25,1084,            25,0
            26,26,            26,1,            26,0,            26,1114,            26,49007,            26,-460,            26,1061,            26,865,            26,27981,            26,0,            26,18000,            26,1084,            26,0
            27,27,            27,1,            27,0,            27,1117,            27,45535,            27,-460,            27,1061,            27,865,            27,27981,            27,0,            27,18000,            27,1084,            27,0
            28,28,            28,1,            28,0,            28,1120,            28,41698,            28,-460,            28,1061,            28,865,            28,27981,            28,0,            28,18000,            28,1084,            28,0
            29,29,            29,1,            29,0,            29,1123,            29,37549,            29,-460,            29,1061,            29,865,            29,27981,            29,0,            29,18000,            29,1084,            29,0
            30,30,            30,1,            30,0,            30,1125,            30,33147,            30,-460,            30,1061,            30,865,            30,27981,            30,0,            30,18000,            30,1084,            30,0
            31,31,            31,1,            31,0,            31,1127,            31,28554,            31,-460,            31,1061,            31,865,            31,27981,            31,0,            31,18000,            31,1084,            31,0
            32,32,            32,1,            32,0,            32,1128,            32,23838,            32,-460,            32,1061,            32,865,            32,27981,            32,0,            32,18000,            32,1084,            32,0
            33,33,            33,1,            33,0,            33,1130,            33,19070,            33,-460,            33,1061,            33,865,            33,27981,            33,0,            33,18000,            33,1084,            33,0
            34,34,            34,1,            34,0,            34,1131,            34,14322,            34,-460,            34,1062,            34,865,            34,27981,            34,0,            34,18000,            34,1084,            34,0
            35,35,            35,1,            35,0,            35,1131,            35,9668,            35,-560,            35,1062,            35,865,            35,27981,            35,0,            35,18000,            35,1084,            35,0
            36,36,            36,1,            36,0,            36,1132,            36,5181,            36,-560,            36,1062,            36,865,            36,27981,            36,0,            36,18000,            36,1084,            36,0
            37,37,            37,1,            37,0,            37,1132,            37,934,            37,-560,            37,1062,            37,865,            37,27981,            37,0,            37,18000,            37,1084,            37,0
            38,38,            38,1,            38,0,            38,1132,            38,-3002,            38,-560,            38,1062,            38,865,            38,27981,            38,0,            38,18000,            38,1084,            38,0
            39,39,            39,1,            39,0,            39,1131,            39,-6561,            39,-560,            39,1062,            39,865,            39,27981,            39,0,            39,18000,            39,1084,            39,0
            40,40,            40,1,            40,0,            40,1130,            40,-9680,            40,-560,            40,1062,            40,865,            40,27981,            40,0,            40,18000,            40,1084,            40,0
            41,41,            41,1,            41,0,            41,1130,            41,-12302,            41,-560,            41,1062,            41,865,            41,27981,            41,0,            41,18000,            41,1084,            41,0
            42,42,            42,1,            42,0,            42,1129,            42,-14376,            42,-560,            42,1062,            42,865,            42,27981,            42,0,            42,18000,            42,1084,            42,0
            43,43,            43,1,            43,0,            43,1128,            43,-15860,            43,-560,            43,1062,            43,865,            43,27981,            43,0,            43,18000,            43,1084,            43,0
            44,44,            44,1,            44,0,            44,1126,            44,-16717,            44,-560,            44,1062,            44,865,            44,27981,            44,0,            44,18000,            44,1084,            44,0
            45,45,            45,1,            45,0,            45,1125,            45,-16921,            45,-560,            45,1062,            45,865,            45,27981,            45,0,            45,18000,            45,1084,            45,0
            46,46,            46,1,            46,0,            46,1124,            46,-16455,            46,-560,            46,1062,            46,865,            46,27981,            46,0,            46,18000,            46,1084,            46,0
            47,47,            47,1,            47,0,            47,1123,            47,-15312,            47,-560,            47,1062,            47,865,            47,27981,            47,0,            47,18000,            47,1084,            47,0
            48,48,            48,1,            48,0,            48,1122,            48,-13493,            48,-560,            48,1062,            48,865,            48,27981,            48,0,            48,18000,            48,1084,            48,0
            49,49,            49,1,            49,0,            49,1121,            49,-11012,            49,-560,            49,1065,            49,7604,            49,-552252,            49,985,            49,18000,            49,8022,            49,0
            50,50,            50,1,            50,0,            50,1121,            50,-7891,            50,4180,            50,1065,            50,7604,            50,-552252,            50,985,            50,18000,            50,8022,            50,0
            51,51,            51,1,            51,0,            51,1121,            51,-4163,            51,4180,            51,1065,            51,7604,            51,-552252,            51,985,            51,18000,            51,8022,            51,0
            52,52,            52,1,            52,0,            52,1121,            52,130,            52,4180,            52,1065,            52,7604,            52,-552252,            52,985,            52,18000,            52,8022,            52,0
            53,53,            53,1,            53,0,            53,1121,            53,4936,            53,4180,            53,1065,            53,7604,            53,-552252,            53,985,            53,18000,            53,8022,            53,0
            54,54,            54,1,            54,0,            54,1122,            54,10196,            54,4180,            54,1065,            54,7604,            54,-552252,            54,985,            54,18000,            54,8022,            54,0
            55,55,            55,1,            55,0,            55,1123,            55,15843,            55,4180,            55,1065,            55,7604,            55,-552252,            55,985,            55,18000,            55,8022,            55,0
            56,56,            56,1,            56,0,            56,1124,            56,21801,            56,4180,            56,1065,            56,7604,            56,-552252,            56,985,            56,18000,            56,8022,            56,0
            57,57,            57,1,            57,0,            57,1126,            57,27991,            57,4180,            57,1065,            57,7604,            57,-552252,            57,985,            57,18000,            57,8022,            57,0
            58,58,            58,1,            58,0,            58,1128,            58,34328,            58,4180,            58,1065,            58,7604,            58,-552252,            58,985,            58,18000,            58,8022,            58,0
            59,59,            59,1,            59,0,            59,1131,            59,40723,            59,4180,            59,1065,            59,7604,            59,-552252,            59,985,            59,18000,            59,8022,            59,0
            60,60,            60,1,            60,0,            60,1134,            60,47086,            60,4180,            60,1065,            60,7604,            60,-552252,            60,985,            60,18000,            60,8022,            60,0
            61,61,            61,1,            61,0,            61,1138,            61,53324,            61,4180,            61,1065,            61,7604,            61,-552252,            61,985,            61,18000,            61,8022,            61,0
            62,62,            62,1,            62,0,            62,1142,            62,59347,            62,4180,            62,1065,            62,7604,            62,-552252,            62,985,            62,18000,            62,8022,            62,0
            63,63,            63,1,            63,0,            63,1147,            63,65064,            63,4180,            63,1065,            63,7604,            63,-552252,            63,985,            63,18000,            63,8022,            63,0
            64,64,            64,1,            64,0,            64,1151,            64,70390,            64,4180,            64,1083,            64,-3321,            64,1732405,            64,30583,            64,18000,            64,90266,            64,0
            65,65,            65,1,            65,0,            65,1157,            65,75241,            65,93960,            65,1083,            65,-3321,            65,1732405,            65,30583,            65,18000,            65,90266,            65,0
            66,66,            66,1,            66,0,            66,1162,            66,79541,            66,93960,            66,1083,            66,-3321,            66,1732405,            66,30583,            66,18000,            66,90266,            66,0
            67,67,            67,1,            67,0,            67,1168,            67,83219,            67,93960,            67,1083,            67,-3321,            67,1732405,            67,30583,            67,18000,            67,90266,            67,0
            68,68,            68,1,            68,0,            68,1174,            68,86213,            68,93960,            68,1083,            68,-3321,            68,1732405,            68,30583,            68,18000,            68,90266,            68,0
            69,69,            69,1,            69,0,            69,1180,            69,88470,            69,93960,            69,1083,            69,-3321,            69,1732405,            69,30583,            69,18000,            69,90266,            69,0
            70,70,            70,1,            70,0,            70,1186,            70,89944,            70,93960,            70,1083,            70,-3321,            70,1732405,            70,30583,            70,18000,            70,90266,            70,0
            71,71,            71,1,            71,0,            71,1192,            71,90604,            71,93960,            71,1083,            71,-3321,            71,1732405,            71,30583,            71,18000,            71,90266,            71,0
            72,72,            72,1,            72,0,            72,1198,            72,90424,            72,93960,            72,1083,            72,-3321,            72,1732405,            72,30583,            72,18000,            72,90266,            72,0
            73,73,            73,1,            73,0,            73,1204,            73,89395,            73,93960,            73,1083,            73,-3321,            73,1732405,            73,30583,            73,18000,            73,90266,            73,0
            74,74,            74,1,            74,0,            74,1210,            74,87515,            74,93960,            74,1083,            74,-3321,            74,1732405,            74,30583,            74,18000,            74,90266,            74,0
            75,75,            75,1,            75,0,            75,1216,            75,84795,            75,93960,            75,1083,            75,-3321,            75,1732405,            75,30583,            75,18000,            75,90266,            75,0
            76,76,            76,1,            76,0,            76,1221,            76,81258,            76,93960,            76,1083,            76,-3321,            76,1732405,            76,30583,            76,18000,            76,90266,            76,0
            77,77,            77,1,            77,0,            77,1227,            77,76939,            77,93960,            77,1083,            77,-3321,            77,1732405,            77,30583,            77,18000,            77,90266,            77,0
            78,78,            78,1,            78,0,            78,1232,            78,71881,            78,93960,            78,1083,            78,-3321,            78,1732405,            78,30583,            78,18000,            78,90266,            78,0
            79,79,            79,1,            79,0,            79,1236,            79,66138,            79,93960,            79,1087,            79,19590,            79,-1736591,            79,5411,            79,18000,            79,20068,            79,0
            80,80,            80,1,            80,0,            80,1240,            80,59775,            80,19620,            80,1087,            80,19590,            80,-1736591,            80,5411,            80,18000,            80,20068,            80,0
            81,81,            81,1,            81,0,            81,1244,            81,52864,            81,19620,            81,1087,            81,19590,            81,-1736591,            81,5411,            81,18000,            81,20068,            81,0
            82,82,            82,1,            82,0,            82,1247,            82,45485,            82,19620,            82,1087,            82,19590,            82,-1736591,            82,5411,            82,18000,            82,20068,            82,0
            83,83,            83,1,            83,0,            83,1250,            83,37722,            83,19620,            83,1087,            83,19590,            83,-1736591,            83,5411,            83,18000,            83,20068,            83,0
            84,84,            84,1,            84,0,            84,1252,            84,29668,            84,19620,            84,1087,            84,19590,            84,-1736591,            84,5411,            84,18000,            84,20068,            84,0
            85,85,            85,1,            85,0,            85,1253,            85,21417,            85,19620,            85,1087,            85,19590,            85,-1736591,            85,5411,            85,18000,            85,20068,            85,0
            86,86,            86,1,            86,0,            86,1254,            86,13065,            86,19620,            86,1087,            86,19590,            86,-1736591,            86,5411,            86,18000,            86,20068,            86,0
            87,87,            87,1,            87,0,            87,1254,            87,4711,            87,19620,            87,1087,            87,19590,            87,-1736591,            87,5411,            87,18000,            87,20068,            87,0
            88,88,            88,1,            88,0,            88,1254,            88,-3547,            88,19620,            88,1087,            88,19590,            88,-1736591,            88,5411,            88,18000,            88,20068,            88,0
            89,89,            89,1,            89,0,            89,1253,            89,-11615,            89,19620,            89,1087,            89,19590,            89,-1736591,            89,5411,            89,18000,            89,20068,            89,0
            90,90,            90,1,            90,0,            90,1252,            90,-19400,            90,19620,            90,1087,            90,19590,            90,-1736591,            90,5411,            90,18000,            90,20068,            90,0
            91,91,            91,1,            91,0,            91,1250,            91,-26813,            91,19620,            91,1087,            91,19590,            91,-1736591,            91,5411,            91,18000,            91,20068,            91,0
            92,92,            92,1,            92,0,            92,1248,            92,-33772,            92,19620,            92,1087,            92,19590,            92,-1736591,            92,5411,            92,18000,            92,20068,            92,0
            93,93,            93,1,            93,0,            93,1245,            93,-40203,            93,19620,            93,1087,            93,19590,            93,-1736591,            93,5411,            93,18000,            93,20068,            93,0
            94,94,            94,1,            94,0,            94,1242,            94,-46036,            94,19620,            94,1089,            94,26008,            94,2173746,            94,-13595,            94,18000,            94,-67175,            94,0
            95,95,            95,1,            95,0,            95,1238,            95,-51215,            95,-68900,            95,1089,            95,26008,            95,2173746,            95,-13595,            95,18000,            95,-67175,            95,0
            96,96,            96,1,            96,0,            96,1235,            96,-55688,            96,-68900,            96,1089,            96,26008,            96,2173746,            96,-13595,            96,18000,            96,-67175,            96,0
            97,97,            97,1,            97,0,            97,1231,            97,-59419,            97,-68900,            97,1089,            97,26008,            97,2173746,            97,-13595,            97,18000,            97,-67175,            97,0
            98,98,            98,1,            98,0,            98,1226,            98,-62377,            98,-68900,            98,1089,            98,26008,            98,2173746,            98,-13595,            98,18000,            98,-67175,            98,0
            99,99,            99,1,            99,0,            99,1222,            99,-64547,            99,-68900,            99,1089,            99,26008,            99,2173746,            99,-13595,            99,18000,            99,-67175,            99,0
           100,100,           100,1,           100,0,           100,1217,           100,-65921,           100,-68900,           100,1089,           100,26008,           100,2173746,           100,-13595,           100,18000,           100,-67175,           100,0
           101,101,           101,1,           101,0,           101,1213,           101,-66504,           101,-68900,           101,1089,           101,26008,           101,2173746,           101,-13595,           101,18000,           101,-67175,           101,0
           102,102,           102,1,           102,0,           102,1208,           102,-66313,           102,-68900,           102,1089,           102,26008,           102,2173746,           102,-13595,           102,18000,           102,-67175,           102,0
           103,103,           103,1,           103,0,           103,1204,           103,-65373,           103,-68900,           103,1089,           103,26008,           103,2173746,           103,-13595,           103,18000,           103,-67175,           103,0
           104,104,           104,1,           104,0,           104,1199,           104,-63721,           104,-68900,           104,1089,           104,26008,           104,2173746,           104,-13595,           104,18000,           104,-67175,           104,0
           105,105,           105,1,           105,0,           105,1195,           105,-61400,           105,-68900,           105,1089,           105,26008,           105,2173746,           105,-13595,           105,18000,           105,-67175,           105,0
           106,106,           106,1,           106,0,           106,1191,           106,-58467,           106,-68900,           106,1089,           106,26008,           106,2173746,           106,-13595,           106,18000,           106,-67175,           106,0
           107,107,           107,1,           107,0,           107,1188,           107,-54981,           107,-68900,           107,1089,           107,26008,           107,2173746,           107,-13595,           107,18000,           107,-67175,           107,0
           108,108,           108,1,           108,0,           108,1184,           108,-51010,           108,-68900,           108,1089,           108,26008,           108,2173746,           108,-13595,           108,18000,           108,-67175,           108,0
           109,109,           109,1,           109,0,           109,1181,           109,-46627,           109,-68900,           109,1125,           109,-4572,           109,1070483,           109,24243,           109,18000,           109,87358,           109,0
           110,110,           110,1,           110,0,           110,1178,           110,-41911,           110,87380,           110,1125,           110,-4572,           110,1070483,           110,24243,           110,18000,           110,87358,           110,0
           111,111,           111,1,           111,0,           111,1175,           111,-36939,           111,87380,           111,1125,           111,-4572,           111,1070483,           111,24243,           111,18000,           111,87358,           111,0
           112,112,           112,1,           112,0,           112,1173,           112,-31795,           112,87380,           112,1125,           112,-4572,           112,1070483,           112,24243,           112,18000,           112,87358,           112,0
           113,113,           113,1,           113,0,           113,1171,           113,-26561,           113,87380,           113,1125,           113,-4572,           113,1070483,           113,24243,           113,18000,           113,87358,           113,0
           114,114,           114,1,           114,0,           114,1170,           114,-21316,           114,87380,           114,1125,           114,-4572,           114,1070483,           114,24243,           114,18000,           114,87358,           114,0
           115,115,           115,1,           115,0,           115,1169,           115,-16141,           115,87380,           115,1125,           115,-4572,           115,1070483,           115,24243,           115,18000,           115,87358,           115,0
           116,116,           116,1,           116,0,           116,1168,           116,-11111,           116,87380,           116,1125,           116,-4572,           116,1070483,           116,24243,           116,18000,           116,87358,           116,0
           117,117,           117,1,           117,0,           117,1168,           117,-6297,           117,87380,           117,1125,           117,-4572,           117,1070483,           117,24243,           117,18000,           117,87358,           117,0
           118,118,           118,1,           118,0,           118,1168,           118,-1765,           118,87380,           118,1125,           118,-4572,           118,1070483,           118,24243,           118,18000,           118,87358,           118,0
           119,119,           119,1,           119,0,           119,1168,           119,2426,           119,87380,           119,1125,           119,-4572,           119,1070483,           119,24243,           119,18000,           119,87358,           119,0
           120,120,           120,1,           120,0,           120,1168,           120,6225,           120,87380,           120,1125,           120,-4572,           120,1070483,           120,24243,           120,18000,           120,87358,           120,0
           121,121,           121,1,           121,0,           121,1169,           121,9586,           121,87380,           121,1125,           121,-4572,           121,1070483,           121,24243,           121,18000,           121,87358,           121,0
           122,122,           122,1,           122,0,           122,1170,           122,12475,           122,87380,           122,1125,           122,-4572,           122,1070483,           122,24243,           122,18000,           122,87358,           122,0
           123,123,           123,1,           123,0,           123,1171,           123,14864,           123,87380,           123,1125,           123,-4572,           123,1070483,           123,24243,           123,18000,           123,87358,           123,0
           124,124,           124,1,           124,0,           124,1172,           124,16735,           124,87380,           124,1150,           124,15043,           124,1042401,           124,35290,           124,18000,           124,100020,           124,0
           125,125,           125,1,           125,0,           125,1173,           125,18080,           125,100880,           125,1150,           125,15043,           125,1042401,           125,35290,           125,18000,           125,100020,           125,0
           126,126,           126,1,           126,0,           126,1174,           126,18898,           126,100880,           126,1150,           126,15043,           126,1042401,           126,35290,           126,18000,           126,100020,           126,0
           127,127,           127,1,           127,0,           127,1176,           127,19199,           127,100880,           127,1150,           127,15043,           127,1042401,           127,35290,           127,18000,           127,100020,           127,0
           128,128,           128,1,           128,0,           128,1177,           128,18999,           128,100880,           128,1150,           128,15043,           128,1042401,           128,35290,           128,18000,           128,100020,           128,0
           129,129,           129,1,           129,0,           129,1178,           129,18325,           129,100880,           129,1150,           129,15043,           129,1042401,           129,35290,           129,18000,           129,100020,           129,0
           130,130,           130,1,           130,0,           130,1179,           130,17209,           130,100880,           130,1150,           130,15043,           130,1042401,           130,35290,           130,18000,           130,100020,           130,0
           131,131,           131,1,           131,0,           131,1181,           131,15690,           131,100880,           131,1150,           131,15043,           131,1042401,           131,35290,           131,18000,           131,100020,           131,0
           132,132,           132,1,           132,0,           132,1181,           132,13813,           132,100880,           132,1150,           132,15043,           132,1042401,           132,35290,           132,18000,           132,100020,           132,0
           133,133,           133,1,           133,0,           133,1182,           133,11628,           133,100880,           133,1150,           133,15043,           133,1042401,           133,35290,           133,18000,           133,100020,           133,0
           134,134,           134,1,           134,0,           134,1183,           134,9188,           134,100880,           134,1150,           134,15043,           134,1042401,           134,35290,           134,18000,           134,100020,           134,0
           135,135,           135,1,           135,0,           135,1183,           135,6549,           135,100880,           135,1150,           135,15043,           135,1042401,           135,35290,           135,18000,           135,100020,           135,0
           136,136,           136,1,           136,0,           136,1184,           136,3770,           136,100880,           136,1150,           136,15043,           136,1042401,           136,35290,           136,18000,           136,100020,           136,0
           137,137,           137,1,           137,0,           137,1184,           137,909,           137,100880,           137,1150,           137,15043,           137,1042401,           137,35290,           137,18000,           137,100020,           137,0
           138,138,           138,1,           138,0,           138,1184,           138,-1975,           138,100880,           138,1150,           138,15043,           138,1042401,           138,35290,           138,18000,           138,100020,           138,0
           139,139,           139,1,           139,0,           139,1183,           139,-4826,           139,100880,           139,1146,           139,47586,           139,-451151,           139,-27976,           139,18000,           139,-119076,           139,0
           140,140,           140,1,           140,0,           140,1183,           140,-7588,           140,-116000,           140,1146,           140,47586,           140,-451151,           140,-27976,           140,18000,           140,-119076,           140,0
           141,141,           141,1,           141,0,           141,1182,           141,-10211,           141,-116000,           141,1146,           141,47586,           141,-451151,           141,-27976,           141,18000,           141,-119076,           141,0
           142,142,           142,1,           142,0,           142,1181,           142,-12649,           142,-116000,           142,1146,           142,47586,           142,-451151,           142,-27976,           142,18000,           142,-119076,           142,0
           143,143,           143,1,           143,0,           143,1180,           143,-14857,           143,-116000,           143,1146,           143,47586,           143,-451151,           143,-27976,           143,18000,           143,-119076,           143,0
           144,144,           144,1,           144,0,           144,1179,           144,-16802,           144,-116000,           144,1146,           144,47586,           144,-451151,           144,-27976,           144,18000,           144,-119076,           144,0
           145,145,           145,1,           145,0,           145,1178,           145,-18451,           145,-116000,           145,1146,           145,47586,           145,-451151,           145,-27976,           145,18000,           145,-119076,           145,0
           146,146,           146,1,           146,0,           146,1176,           146,-19782,           146,-116000,           146,1146,           146,47586,           146,-451151,           146,-27976,           146,18000,           146,-119076,           146,0
           147,147,           147,1,           147,0,           147,1175,           147,-20777,           147,-116000,           147,1146,           147,47586,           147,-451151,           147,-27976,           147,18000,           147,-119076,           147,0
           148,148,           148,1,           148,0,           148,1173,           148,-21427,           148,-116000,           148,1146,           148,47586,           148,-451151,           148,-27976,           148,18000,           148,-119076,           148,0
           149,149,           149,1,           149,0,           149,1172,           149,-21728,           149,-116000,           149,1146,           149,47586,           149,-451151,           149,-27976,           149,18000,           149,-119076,           149,0
           150,150,           150,1,           150,0,           150,1170,           150,-21685,           150,-116000,           150,1146,           150,47586,           150,-451151,           150,-27976,           150,18000,           150,-119076,           150,0
           151,151,           151,1,           151,0,           151,1169,           151,-21309,           151,-116000,           151,1146,           151,47586,           151,-451151,           151,-27976,           151,18000,           151,-119076,           151,0
           152,152,           152,1,           152,0,           152,1168,           152,-20617,           152,-116000,           152,1146,           152,47586,           152,-451151,           152,-27976,           152,18000,           152,-119076,           152,0
           153,153,           153,1,           153,0,           153,1166,           153,-19631,           153,-116000,           153,1146,           153,47586,           153,-451151,           153,-27976,           153,18000,           153,-119076,           153,0
           154,154,           154,1,           154,0,           154,1165,           154,-18381,           154,-116000,           154,1157,           154,3228,           154,-387799,           154,-33639,           154,18000,           154,-110992,           154,0
           155,155,           155,1,           155,0,           155,1164,           155,-16899,           155,-117360,           155,1157,           155,3228,           155,-387799,           155,-33639,           155,18000,           155,-110992,           155,0
           156,156,           156,1,           156,0,           156,1163,           156,-15221,           156,-117360,           156,1157,           156,3228,           156,-387799,           156,-33639,           156,18000,           156,-110992,           156,0
           157,157,           157,1,           157,0,           157,1162,           157,-13389,           157,-117360,           157,1157,           157,3228,           157,-387799,           157,-33639,           157,18000,           157,-110992,           157,0
           158,158,           158,1,           158,0,           158,1161,           158,-11443,           158,-117360,           158,1157,           158,3228,           158,-387799,           158,-33639,           158,18000,           158,-110992,           158,0
           159,159,           159,1,           159,0,           159,1160,           159,-9429,           159,-117360,           159,1157,           159,3228,           159,-387799,           159,-33639,           159,18000,           159,-110992,           159,0
           160,160,           160,1,           160,0,           160,1160,           160,-7390,           160,-117360,           160,1157,           160,3228,           160,-387799,           160,-33639,           160,18000,           160,-110992,           160,0
           161,161,           161,1,           161,0,           161,1160,           161,-5370,           161,-117360,           161,1157,           161,3228,           161,-387799,           161,-33639,           161,18000,           161,-110992,           161,0
           162,162,           162,1,           162,0,           162,1159,           162,-3412,           162,-117360,           162,1157,           162,3228,           162,-387799,           162,-33639,           162,18000,           162,-110992,           162,0
           163,163,           163,1,           163,0,           163,1159,           163,-1557,           163,-117360,           163,1157,           163,3228,           163,-387799,           163,-33639,           163,18000,           163,-110992,           163,0
           164,164,           164,1,           164,0,           164,1159,           164,159,           164,-117360,           164,1157,           164,3228,           164,-387799,           164,-33639,           164,18000,           164,-110992,           164,0
           165,165,           165,1,           165,0,           165,1159,           165,1700,           165,-117360,           165,1157,           165,3228,           165,-387799,           165,-33639,           165,18000,           165,-110992,           165,0
           166,166,           166,1,           166,0,           166,1160,           166,3038,           166,-117360,           166,1157,           166,3228,           166,-387799,           166,-33639,           166,18000,           166,-110992,           166,0
           167,167,           167,1,           167,0,           167,1160,           167,4145,           167,-117360,           167,1157,           167,3228,           167,-387799,           167,-33639,           167,18000,           167,-110992,           167,0
           168,168,           168,1,           168,0,           168,1160,           168,5004,           168,-117360,           168,1157,           168,3228,           168,-387799,           168,-33639,           168,18000,           168,-110992,           168,0
           169,169,           169,1,           169,0,           169,1161,           169,5598,           169,-117360,           169,1179,           169,-7388,           169,-2586894,           169,-180,           169,18000,           169,18125,           169,0
           170,170,           170,1,           170,0,           170,1161,           170,5920,           170,7140,           170,1179,           170,-7388,           170,-2586894,           170,-180,           170,18000,           170,18125,           170,0
           171,171,           171,1,           171,0,           171,1161,           171,5966,           171,7140,           171,1179,           171,-7388,           171,-2586894,           171,-180,           171,18000,           171,18125,           171,0
           172,172,           172,1,           172,0,           172,1162,           172,5739,           172,7140,           172,1179,           172,-7388,           172,-2586894,           172,-180,           172,18000,           172,18125,           172,0
           173,173,           173,1,           173,0,           173,1162,           173,5248,           173,7140,           173,1179,           173,-7388,           173,-2586894,           173,-180,           173,18000,           173,18125,           173,0
