User Parameter [0x2201/31],,User Parameter [0x2201/99],,User Parameter [0x2201/20],,User Parameter [0x2201/93],,User Parameter [0x2201/97],,User Parameter [0x2201/1],,1: PO_BUSMOD_VALUE [0x4C01/2],,1: PO_BUSMOD_VALUE [0x4C01/5],,1: PO_BUSMOD_VALUE [0x4C01/6],,1: PO_BUSMOD_VALUE [0x4C01/3],,User Parameter [0x2201/69],,1: PO_BUSMOD_VALUE [0x4C01/7],,1: PO_BUSMOD_VALUE [0x4C01/8],
            86,86,            86,1,            86,28979,            86,-15,            86,0,            86,9220,            86,-14,            86,-1429,            86,-1022499,            86,1326,            86,0,            86,10393,            86,0
            87,87,            87,1,            87,29475,            87,-15,            87,0,            87,9220,            87,-14,            87,-1429,            87,-1022499,            87,1326,            87,0,            87,10393,            87,0
            88,88,            88,1,            88,29961,            88,-15,            88,0,            88,9220,            88,-14,            88,-1429,            88,-1022499,            88,1326,            88,0,            88,10393,            88,0
            89,89,            89,1,            89,30437,            89,-15,            89,0,            89,9220,            89,-14,            89,-1429,            89,-1022499,            89,1326,            89,0,            89,10393,            89,0
            90,90,            90,1,            90,30903,            90,-15,            90,0,            90,9220,            90,-14,            90,-1429,            90,-1022499,            90,1326,            90,0,            90,10393,            90,0
            91,91,            91,1,            91,31357,            91,-15,            91,0,            91,9220,            91,-14,            91,-1429,            91,-1022499,            91,1326,            91,0,            91,10393,            91,0
            92,92,            92,1,            92,31800,            92,-15,            92,0,            92,9220,            92,-14,            92,-1429,            92,-1022499,            92,1326,            92,0,            92,10393,            92,0
            93,93,            93,1,            93,32230,            93,-15,            93,0,            93,9220,            93,-14,            93,-1429,            93,-1022499,            93,1326,            93,0,            93,10393,            93,0
            94,94,            94,1,            94,32648,            94,-15,            94,0,            94,9220,            94,-14,            94,-1429,            94,-1022499,            94,1326,            94,0,            94,10393,            94,0
            95,95,            95,1,            95,33054,            95,-15,            95,0,            95,9220,            95,-14,            95,-1429,            95,-1022499,            95,1326,            95,0,            95,10393,            95,0
            96,96,            96,1,            96,33445,            96,-15,            96,0,            96,9220,            96,-14,            96,-1429,            96,-1022499,            96,1326,            96,0,            96,10393,            96,0
            97,97,            97,1,            97,33824,            97,-15,            97,0,            97,9220,            97,-14,            97,-1429,            97,-1022499,            97,1326,            97,0,            97,10393,            97,0
            98,98,            98,1,            98,34188,            98,-15,            98,0,            98,9220,            98,-14,            98,-1429,            98,-1022499,            98,1326,            98,0,            98,10393,            98,0
            99,99,            99,1,            99,34537,            99,-15,            99,0,            99,9220,            99,-14,            99,-1429,            99,-1022499,            99,1326,            99,0,            99,10393,            99,0
           100,100,           100,1,           100,34872,           100,-15,           100,0,           100,9220,           100,-12,           100,3582,           100,472796,           100,3243,           100,0,           100,12552,           100,0
           101,101,           101,1,           101,35192,           101,-15,           101,0,           101,11600,           101,-12,           101,3582,           101,472796,           101,3243,           101,0,           101,12552,           101,0
           102,102,           102,1,           102,35496,           102,-15,           102,0,           102,11600,           102,-12,           102,3582,           102,472796,           102,3243,           102,0,           102,12552,           102,0
           103,103,           103,1,           103,35784,           103,-15,           103,0,           103,11600,           103,-12,           103,3582,           103,472796,           103,3243,           103,0,           103,12552,           103,0
           104,104,           104,1,           104,36056,           104,-15,           104,0,           104,11600,           104,-12,           104,3582,           104,472796,           104,3243,           104,0,           104,12552,           104,0
           105,105,           105,1,           105,36312,           105,-15,           105,0,           105,11600,           105,-12,           105,3582,           105,472796,           105,3243,           105,0,           105,12552,           105,0
           106,106,           106,1,           106,36552,           106,-15,           106,0,           106,11600,           106,-12,           106,3582,           106,472796,           106,3243,           106,0,           106,12552,           106,0
           107,107,           107,1,           107,36774,           107,-15,           107,0,           107,11600,           107,-12,           107,3582,           107,472796,           107,3243,           107,0,           107,12552,           107,0
           108,108,           108,1,           108,36980,           108,-15,           108,0,           108,11600,           108,-12,           108,3582,           108,472796,           108,3243,           108,0,           108,12552,           108,0
           109,109,           109,1,           109,37168,           109,-15,           109,0,           109,11600,           109,-12,           109,3582,           109,472796,           109,3243,           109,0,           109,12552,           109,0
           110,110,           110,1,           110,37339,           110,-15,           110,0,           110,11600,           110,-12,           110,3582,           110,472796,           110,3243,           110,0,           110,12552,           110,0
           111,111,           111,1,           111,37493,           111,-15,           111,0,           111,11600,           111,-12,           111,3582,           111,472796,           111,3243,           111,0,           111,12552,           111,0
           112,112,           112,1,           112,37629,           112,-15,           112,0,           112,11600,           112,-12,           112,3582,           112,472796,           112,3243,           112,0,           112,12552,           112,0
           113,113,           113,1,           113,37747,           113,-15,           113,0,           113,11600,           113,-12,           113,3582,           113,472796,           113,3243,           113,0,           113,12552,           113,0
           114,114,           114,1,           114,37847,           114,-15,           114,0,           114,11600,           114,-12,           114,3582,           114,472796,           114,3243,           114,0,           114,12552,           114,0
           115,115,           115,1,           115,37930,           115,-15,           115,0,           115,11600,           115,-9,           115,747,           115,-557358,           115,5690,           115,0,           115,21204,           115,0
           116,116,           116,1,           116,37995,           116,-15,           116,0,           116,20680,           116,-9,           116,747,           116,-557358,           116,5690,           116,0,           116,21204,           116,0
           117,117,           117,1,           117,38041,           117,-15,           117,0,           117,20680,           117,-9,           117,747,           117,-557358,           117,5690,           117,0,           117,21204,           117,0
           118,118,           118,1,           118,38070,           118,-15,           118,0,           118,20680,           118,-9,           118,747,           118,-557358,           118,5690,           118,0,           118,21204,           118,0
           119,119,           119,1,           119,38081,           119,-15,           119,0,           119,20680,           119,-9,           119,747,           119,-557358,           119,5690,           119,0,           119,21204,           119,0
           120,120,           120,1,           120,38074,           120,-15,           120,0,           120,20680,           120,-9,           120,747,           120,-557358,           120,5690,           120,0,           120,21204,           120,0
           121,121,           121,1,           121,38049,           121,-15,           121,0,           121,20680,           121,-9,           121,747,           121,-557358,           121,5690,           121,0,           121,21204,           121,0
           122,122,           122,1,           122,38007,           122,-15,           122,0,           122,20680,           122,-9,           122,747,           122,-557358,           122,5690,           122,0,           122,21204,           122,0
           123,123,           123,1,           123,37947,           123,-15,           123,0,           123,20680,           123,-9,           123,747,           123,-557358,           123,5690,           123,0,           123,21204,           123,0
           124,124,           124,1,           124,37870,           124,-15,           124,0,           124,20680,           124,-9,           124,747,           124,-557358,           124,5690,           124,0,           124,21204,           124,0
           125,125,           125,1,           125,37775,           125,-15,           125,0,           125,20680,           125,-9,           125,747,           125,-557358,           125,5690,           125,0,           125,21204,           125,0
           126,126,           126,1,           126,37663,           126,-15,           126,0,           126,20680,           126,-9,           126,747,           126,-557358,           126,5690,           126,0,           126,21204,           126,0
           127,127,           127,1,           127,37535,           127,-15,           127,0,           127,20680,           127,-9,           127,747,           127,-557358,           127,5690,           127,0,           127,21204,           127,0
           128,128,           128,1,           128,37390,           128,-15,           128,0,           128,20680,           128,-9,           128,747,           128,-557358,           128,5690,           128,0,           128,21204,           128,0
           129,129,           129,1,           129,37228,           129,-15,           129,0,           129,20680,           129,-9,           129,747,           129,-557358,           129,5690,           129,0,           129,21204,           129,0
           130,130,           130,1,           130,37050,           130,-15,           130,0,           130,20680,           130,-1,           130,6917,           130,-2365518,           130,8377,           130,0,           130,35238,           130,0
           131,131,           131,1,           131,36857,           131,-15,           131,0,           131,34080,           131,-1,           131,6917,           131,-2365518,           131,8377,           131,0,           131,35238,           131,0
           132,132,           132,1,           132,36648,           132,-15,           132,0,           132,34080,           132,-1,           132,6917,           132,-2365518,           132,8377,           132,0,           132,35238,           132,0
           133,133,           133,1,           133,36424,           133,-15,           133,0,           133,34080,           133,-1,           133,6917,           133,-2365518,           133,8377,           133,0,           133,35238,           133,0
           134,134,           134,1,           134,36185,           134,-15,           134,0,           134,34080,           134,-1,           134,6917,           134,-2365518,           134,8377,           134,0,           134,35238,           134,0
           135,135,           135,1,           135,35932,           135,-15,           135,0,           135,34080,           135,-1,           135,6917,           135,-2365518,           135,8377,           135,0,           135,35238,           135,0
           136,136,           136,1,           136,35664,           136,-15,           136,0,           136,34080,           136,-1,           136,6917,           136,-2365518,           136,8377,           136,0,           136,35238,           136,0
           137,137,           137,1,           137,35383,           137,-15,           137,0,           137,34080,           137,-1,           137,6917,           137,-2365518,           137,8377,           137,0,           137,35238,           137,0
           138,138,           138,1,           138,35089,           138,-15,           138,0,           138,34080,           138,-1,           138,6917,           138,-2365518,           138,8377,           138,0,           138,35238,           138,0
           139,139,           139,1,           139,34782,           139,-15,           139,0,           139,34080,           139,-1,           139,6917,           139,-2365518,           139,8377,           139,0,           139,35238,           139,0
           140,140,           140,1,           140,34463,           140,-15,           140,0,           140,34080,           140,-1,           140,6917,           140,-2365518,           140,8377,           140,0,           140,35238,           140,0
           141,141,           141,1,           141,34132,           141,-15,           141,0,           141,34080,           141,-1,           141,6917,           141,-2365518,           141,8377,           141,0,           141,35238,           141,0
           142,142,           142,1,           142,33790,           142,-15,           142,0,           142,34080,           142,-1,           142,6917,           142,-2365518,           142,8377,           142,0,           142,35238,           142,0
           143,143,           143,1,           143,33437,           143,-15,           143,0,           143,34080,           143,-1,           143,6917,           143,-2365518,           143,8377,           143,0,           143,35238,           143,0
           144,144,           144,1,           144,33074,           144,-15,           144,0,           144,34080,           144,-1,           144,6917,           144,-2365518,           144,8377,           144,0,           144,35238,           144,0
           145,145,           145,1,           145,32701,           145,-15,           145,0,           145,34080,           145,8,           145,13260,           145,-571559,           145,10350,           145,0,           145,35055,           145,0
           146,146,           146,1,           146,32319,           146,-15,           146,0,           146,31920,           146,8,           146,13260,           146,-571559,           146,10350,           146,0,           146,35055,           146,0
           147,147,           147,1,           147,31929,           147,-15,           147,0,           147,31920,           147,8,           147,13260,           147,-571559,           147,10350,           147,0,           147,35055,           147,0
           148,148,           148,1,           148,31531,           148,-15,           148,0,           148,31920,           148,8,           148,13260,           148,-571559,           148,10350,           148,0,           148,35055,           148,0
           149,149,           149,1,           149,31126,           149,-15,           149,0,           149,31920,           149,8,           149,13260,           149,-571559,           149,10350,           149,0,           149,35055,           149,0
           150,150,           150,1,           150,30714,           150,-15,           150,0,           150,31920,           150,8,           150,13260,           150,-571559,           150,10350,           150,0,           150,35055,           150,0
           151,151,           151,1,           151,30296,           151,-15,           151,0,           151,31920,           151,8,           151,13260,           151,-571559,           151,10350,           151,0,           151,35055,           151,0
           152,152,           152,1,           152,29873,           152,-15,           152,0,           152,31920,           152,8,           152,13260,           152,-571559,           152,10350,           152,0,           152,35055,           152,0
           153,153,           153,1,           153,29445,           153,-15,           153,0,           153,31920,           153,8,           153,13260,           153,-571559,           153,10350,           153,0,           153,35055,           153,0
           154,154,           154,1,           154,29013,           154,-15,           154,0,           154,31920,           154,8,           154,13260,           154,-571559,           154,10350,           154,0,           154,35055,           154,0
           155,155,           155,1,           155,28577,           155,-15,           155,0,           155,31920,           155,8,           155,13260,           155,-571559,           155,10350,           155,0,           155,35055,           155,0
           156,156,           156,1,           156,28139,           156,-15,           156,0,           156,31920,           156,8,           156,13260,           156,-571559,           156,10350,           156,0,           156,35055,           156,0
           157,157,           157,1,           157,27699,           157,-15,           157,0,           157,31920,           157,8,           157,13260,           157,-571559,           157,10350,           157,0,           157,35055,           157,0
           158,158,           158,1,           158,27258,           158,-15,           158,0,           158,31920,           158,8,           158,13260,           158,-571559,           158,10350,           158,0,           158,35055,           158,0
           159,159,           159,1,           159,26816,           159,-15,           159,0,           159,31920,           159,8,           159,13260,           159,-571559,           159,10350,           159,0,           159,35055,           159,0
           160,160,           160,1,           160,26374,           160,-15,           160,0,           160,31920,           160,22,           160,13791,           160,49835,           160,11427,           160,0,           160,35573,           160,0
           161,161,           161,1,           161,25934,           161,-15,           161,0,           161,32940,           161,22,           161,13791,           161,49835,           161,11427,           161,0,           161,35573,           161,0
           162,162,           162,1,           162,25494,           162,-15,           162,0,           162,32940,           162,22,           162,13791,           162,49835,           162,11427,           162,0,           162,35573,           162,0
           163,163,           163,1,           163,25057,           163,-15,           163,0,           163,32940,           163,22,           163,13791,           163,49835,           163,11427,           163,0,           163,35573,           163,0
           164,164,           164,1,           164,24623,           164,-15,           164,0,           164,32940,           164,22,           164,13791,           164,49835,           164,11427,           164,0,           164,35573,           164,0
           165,165,           165,1,           165,24193,           165,-15,           165,0,           165,32940,           165,22,           165,13791,           165,49835,           165,11427,           165,0,           165,35573,           165,0
           166,166,           166,1,           166,23767,           166,-15,           166,0,           166,32940,           166,22,           166,13791,           166,49835,           166,11427,           166,0,           166,35573,           166,0
           167,167,           167,1,           167,23346,           167,-15,           167,0,           167,32940,           167,22,           167,13791,           167,49835,           167,11427,           167,0,           167,35573,           167,0
           168,168,           168,1,           168,22930,           168,-15,           168,0,           168,32940,           168,22,           168,13791,           168,49835,           168,11427,           168,0,           168,35573,           168,0
           169,169,           169,1,           169,22522,           169,-15,           169,0,           169,32940,           169,22,           169,13791,           169,49835,           169,11427,           169,0,           169,35573,           169,0
           170,170,           170,1,           170,22120,           170,-15,           170,0,           170,32940,           170,22,           170,13791,           170,49835,           170,11427,           170,0,           170,35573,           170,0
           171,171,           171,1,           171,21727,           171,-15,           171,0,           171,32940,           171,22,           171,13791,           171,49835,           171,11427,           171,0,           171,35573,           171,0
           172,172,           172,1,           172,21342,           172,-15,           172,0,           172,32940,           172,22,           172,13791,           172,49835,           172,11427,           172,0,           172,35573,           172,0
           173,173,           173,1,           173,20966,           173,-15,           173,0,           173,32940,           173,22,           173,13791,           173,49835,           173,11427,           173,0,           173,35573,           173,0
           174,174,           174,1,           174,20601,           174,-15,           174,0,           174,32940,           174,22,           174,13791,           174,49835,           174,11427,           174,0,           174,35573,           174,0
           175,175,           175,1,           175,20246,           175,-15,           175,0,           175,32940,           175,42,           175,20410,           175,-1155017,           175,11231,           175,0,           175,41350,           175,0
           176,176,           176,1,           176,19902,           176,-15,           176,0,           176,36900,           176,42,           176,20410,           176,-1155017,           176,11231,           176,0,           176,41350,           176,0
           177,177,           177,1,           177,19570,           177,-15,           177,0,           177,36900,           177,42,           177,20410,           177,-1155017,           177,11231,           177,0,           177,41350,           177,0
           178,178,           178,1,           178,19250,           178,-15,           178,0,           178,36900,           178,42,           178,20410,           178,-1155017,           178,11231,           178,0,           178,41350,           178,0
           179,179,           179,1,           179,18944,           179,-15,           179,0,           179,36900,           179,42,           179,20410,           179,-1155017,           179,11231,           179,0,           179,41350,           179,0
           180,180,           180,1,           180,18652,           180,-15,           180,0,           180,36900,           180,42,           180,20410,           180,-1155017,           180,11231,           180,0,           180,41350,           180,0
